hash,author,author_date,committer,committer_date,msg,parents,num_of_files,num_of_modified_java_files,added_lines,deleted_lines,nloc,jira issue key,summary,issue type,status,resolution,code_smells,code_smells_diff,design_smells,design_smell_diff
63eb289462e29675a5c6887310988c333412d7e2,Xiaoyu Yao,2021-03-22 21:53:45-07:00,GitHub,2021-03-23 10:11:45+05:18,"HADOOP-17598. Fix java doc issue introduced by HADOOP-17578. (#2802). Contributed by Xiaoyu Yao.

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>
Signed-off-by: Ayush Saxena <ayushsaxena@apache.org>",['ede490d13182f0fd3831afe6db97e01917add5b4'],1.0,1.0,0.0,1.0,1479.0,HADOOP-17598,Fix java doc issue introduced by HADOOP-17578,Bug,Resolved,Fixed,0,0,,
d8ec8ab9653f628fa6ed16baf4c9e7681266ae8f,Jack Jiang,2021-03-23 23:46:11+08:00,GitHub,2021-03-23 08:46:11-07:00,HADOOP-17599. Remove NULL checks before instanceof (#2804),['d77c7ab4e0604484ec3c48ac2acb32ea71a53d9a'],17.0,17.0,20.0,21.0,2085.0,HADOOP-17599,Remove NULL checks before instanceof,Improvement,Resolved,Fixed,9352,3,2011,0
03cfc852791c14fad39db4e5b14104a276c08e59,Ayush Saxena,2021-03-24 02:24:26+05:18,GitHub,2021-03-24 02:24:26+05:18,"HADOOP-17531. DistCp: Reduce memory usage on copying huge directories. (#2732). Contributed by Ayush Saxena.

Signed-off-by: Steve Loughran <stevel@apache.org>",['569e407f646cdb422e83fd81d7948979a5a3c805'],17.0,15.0,633.0,165.0,4684.0,HADOOP-17531,DistCp: Reduce memory usage on copying huge directories,Improvement,Resolved,Fixed,0,0,,
af1f9f43ea709d6e3dbd66bf71c83e135004584a,Akira Ajisaka,2021-03-26 04:09:43+09:00,GitHub,2021-03-25 12:09:43-07:00,HADOOP-17133. Implement HttpServer2 metrics (#2145),['c5929c00a35a8e58bcf1c80d9d414c3cbdce4483'],6.0,5.0,260.0,0.0,2578.0,HADOOP-17133,Implement HttpServer2 metrics,Improvement,Resolved,Fixed,0,0,,
f5c15572886eccfc766e628f45943543706ebf9e,Ayush Saxena,2021-03-27 02:49:41+05:18,GitHub,2021-03-27 02:49:41+05:18,"HADOOP-17531.Addendum: DistCp: Reduce memory usage on copying huge directories. (#2820). Contributed by Ayush Saxena.

Signed-off-by: Steve Loughran <stevel@apache.org>",['1fed18bb2d8ac3dbaecc3feddded30bed918d556'],1.0,1.0,2.0,2.0,625.0,HADOOP-17531,DistCp: Reduce memory usage on copying huge directories,Improvement,Resolved,Fixed,0,0,,
a2975d215371bc693363683338bfa42a0cd5b6d9,stack,2021-03-31 10:40:20-07:00,stack,2021-03-31 10:40:20-07:00,"HADOOP-16524. Automatic keystore reloading for HttpServer2
Reapply of issue reverted first because it caused yarn failures and
then again because the commit message was incorrectly formatted.",['5183aaeda2134ed1f4b5b74aa32864b593029f8c'],10.0,9.0,713.0,196.0,2665.0,HADOOP-16524,Automatic keystore reloading for HttpServer2,Improvement,Resolved,Fixed,0,0,,
2c482fbacfcdfeeb6643ec753f9e8144269fac46,Borislav Iordanov,2021-03-31 10:45:15-07:00,stack,2021-03-31 10:46:35-07:00,"HADOOP-16524. Automatic keystore reloading for HttpServer2

Reapply of issue reverted first because it caused yarn failures and
then again because the commit message was incorrectly formatted
(and yet again because of commit message format).

Signed-off-by: stack <stack@apache.org>",['22961a615df5d4764e36e8d0d089ece9b2ecbab5'],10.0,9.0,713.0,196.0,2665.0,HADOOP-16524,Automatic keystore reloading for HttpServer2,Improvement,Resolved,Fixed,0,0,,
478402cc740fa21123b2a332d3ac7e66170a5535,Brahma Reddy Battula,2021-04-02 09:44:00+05:18,Brahma Reddy Battula,2021-04-02 09:44:00+05:18,HADOOP-17610. DelegationTokenAuthenticator prints token information. Contributed by  Ravuri Sushma sree.,['ed74479ea56ba2113d40b32f28be5c963f2928fa'],1.0,1.0,2.0,2.0,231.0,HADOOP-17610,DelegationTokenAuthenticator prints token information,Bug,Resolved,Fixed,0,0,,
bc7689abf5723fb6ec763266227801636105f5a1,Brahma Reddy Battula,2021-04-02 09:51:50+05:18,Brahma Reddy Battula,2021-04-02 09:51:50+05:18,HADOOP-17587. Kinit with keytab should not display the keytab file's full path in any logs. Contributed by  Ravuri Sushma sree.,['478402cc740fa21123b2a332d3ac7e66170a5535'],1.0,1.0,4.0,3.0,1480.0,HADOOP-17587,Kinit with keytab should not display the keytab file's full path in any logs,Bug,Resolved,Fixed,0,0,,
5eaa1b7230b3cfcdeb595135c57b0d015274606c,zhuqi,2021-04-04 17:22:03+08:00,GitHub,2021-04-04 14:40:03+05:18,"HADOOP-17619: Fix DelegationTokenRenewer#updateRenewalTime java doc error. (#2846). Contributed by Qi Zhu.

Signed-off-by: Ayush Saxena <ayushsaxena@apache.org>",['96e410a1275283a0f5f4b91157e3d0e75615b5a3'],1.0,1.0,1.0,1.0,182.0,HADOOP-17619,Fix DelegationTokenRenewer#updateRenewalTime java doc error.,Bug,Resolved,Fixed,0,0,,
3f2682b92b540be3ce15642ab8be463df87a4e4e,Viraj Jasani,2021-04-06 09:57:10+05:18,GitHub,2021-04-06 13:39:10+09:00,"HADOOP-17622. Avoid usage of deprecated IOUtils#cleanup API. (#2862)

Signed-off-by: Takanobu Asanuma <tasanuma@apache.org>",['26b8f678b2af98a5812c2d116e724159e37c72dd'],64.0,64.0,102.0,99.0,30434.0,HADOOP-17622,Avoid usage of deprecated IOUtils#cleanup API,Task,Resolved,Fixed,0,0,,
e86050fae52807f985896205895ca87da1aed719,"Boyina, Hemanth Kumar",2021-04-06 17:54:10+05:18,"Boyina, Hemanth Kumar",2021-04-06 17:54:10+05:18,HADOOP-17588. CryptoInputStream#close() should be syncronized. Contributed by RenukaPrasad C,['36014b8282579ac3d89b62a05586206fb6e0adcf'],1.0,1.0,1.0,1.0,641.0,HADOOP-17588,CryptoInputStream#close() should be synchronized,Bug,Resolved,Fixed,9379,27,2015,4
3a89471c36678d3f663528ad599d59d8b63ae9cd,He Xiaoqiao,2021-04-07 12:18:23+08:00,He Xiaoqiao,2021-04-07 12:18:23+08:00,HADOOP-17613. Log not flushed fully when daemon shutdown. Contributed by Renukaprasad C.,['42ddb5c6fedf78ec6c183b1b66380dc6ef06ab7c'],1.0,1.0,2.0,0.0,720.0,HADOOP-17613,Log not flushed fully when daemon shutdown,Improvement,Resolved,Fixed,0,0,,
156ecc89be3ae1f42bde9c22ab5ba96cf60df3c6,Akira Ajisaka,2021-04-13 17:08:49+09:00,GitHub,2021-04-13 17:08:49+09:00,"HADOOP-17630. [JDK 15] TestPrintableString fails due to Unicode 13.0 support. (#2890)

Reviewed-by: Wei-Chiu Chuang <weichiu@apache.org>",['82462739f82a936a57223dd2bb4d8b71bb257ed9'],1.0,1.0,2.0,2.0,40.0,HADOOP-17630,[JDK 15] TestPrintableString fails due to Unicode 13.0 support,Sub-task,Resolved,Fixed,0,0,,
9179638017439ce08c4de8414361304628eb64f4,Viraj Jasani,2021-04-15 14:22:46+05:18,GitHub,2021-04-15 18:04:46+09:00,"HADOOP-17524. Remove EventCounter and Log counters from JVM Metrics (#2909)

Reviewed-by: Duo Zhang <zhangduo@apache.org>
Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['ba3bc53f4e3277618e5b9c5c440b8a997e40ed32'],4.0,4.0,0.0,147.0,468.0,HADOOP-17524,Remove EventCounter and Log counters from JVM Metrics,Sub-task,Resolved,Fixed,0,0,,
c4c0683dff577a91ca978939e182ec0fee65b7c3,Vinayakumar B,2021-04-22 00:50:03+05:18,GitHub,2021-04-22 00:50:03+05:18,HADOOP-17505. public interface GroupMappingServiceProvider needs default impl for getGroupsSet() (#2661). Contributed by Vinayakumar B.,['5221322b962db2ea95fd422e6fbf6ca4f4009d9e'],1.0,1.0,5.0,1.0,19.0,HADOOP-17505,public interface GroupMappingServiceProvider needs default impl for getGroupsSet() ,Bug,Resolved,Fixed,0,0,,
6085f09db565724c00528e6252f40ada8a5ad819,Mehakmeet Singh,2021-04-23 14:46:31+05:18,GitHub,2021-04-23 10:28:31+01:00,"HADOOP-17471. ABFS to collect IOStatistics (#2731)


The ABFS Filesystem and its input and output streams now implement
the IOStatisticSource interface and provide IOStatistics on
their interactions with Azure Storage.

This includes the min/max/mean durations of all REST API calls.

Contributed by Mehakmeet Singh <mehakmeet.singh@cloudera.com>",['dff95c5eca1c0d9a43b5734f93320fa51aee63da'],14.0,14.0,461.0,160.0,3338.0,HADOOP-17471,ABFS to collect IOStatistics,Sub-task,Resolved,Fixed,0,0,,
027c8fb257eb5144a4cee42341bf6b774c0fd8d1,Steve Loughran,2021-04-23 18:44:41+01:00,GitHub,2021-04-23 18:44:41+01:00,"HADOOP-17597. Optionally downgrade on S3A Syncable calls (#2801)


Followup to HADOOP-13327, which changed S3A output stream hsync/hflush calls
to raise an exception.

Adds a new option fs.s3a.downgrade.syncable.exceptions

When true, calls to Syncable hsync/hflush on S3A output streams will
log once at warn (for entire process life, not just the stream), then
increment IOStats with the relevant operation counter

With the downgrade option false (default)
* IOStats are incremented
* The UnsupportedOperationException current raised includes a link to the
  JIRA.

Contributed by Steve Loughran.",['6800b21e3b07168fd5820133d20858c6ca4bdf59'],13.0,12.0,464.0,69.0,6758.0,HADOOP-17597,Add option to downgrade S3A rejection of Syncable to warning,Sub-task,Resolved,Fixed,0,0,,
e571025f5b371ade25d1457f0186ba656bb71c5f,kishendas,2021-05-04 01:20:56-07:00,GitHub,2021-05-04 01:20:56-07:00,"HADOOP-17657: implement StreamCapabilities in SequenceFile.Writer and fall back to flush, if hflush is not supported (#2949)


Co-authored-by: Kishen Das <kishen@cloudera.com>
Reviewed-by: Steve Loughran <stevel@apache.org>",['62bcc79a2c5bc5a6808edee142100672eebb5035'],2.0,2.0,44.0,1.0,3204.0,HADOOP-17657,SequenceFile.Writer should implement StreamCapabilities,Bug,Resolved,Fixed,0,0,,
0d78d73973cf8643c4120678ebeea9cde473a2c4,Istvan Fajth,2021-05-04 12:33:59+02:00,GitHub,2021-05-04 11:33:59+01:00,HADOOP-17675. LdapGroupsMapping$LdapSslSocketFactory ClassNotFoundException (#2965),['68425eb469560d08b779e240dd74720328556b22'],1.0,1.0,23.0,1.0,689.0,HADOOP-17675,LdapGroupsMapping$LdapSslSocketFactory ClassNotFoundException,Improvement,Resolved,Fixed,0,0,,
b93e448f9aa66689f1ce5059f6cdce8add130457,Viraj Jasani,2021-05-06 01:10:02+05:18,GitHub,2021-05-06 04:52:02+09:00,"HADOOP-11616. Remove workaround for Curator's ChildReaper requiring Guava 15+ (#2973)

Reviewed-by: Wei-Chiu Chuang <weichiu@apache.org>
Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['76c69c39d97c1fdeee61dc5c3db52fe455be8ddc'],2.0,2.0,0.0,443.0,0.0,HADOOP-11616,Remove workaround for Curator's ChildReaper requiring Guava 15+,Improvement,Resolved,Fixed,0,0,,
f40e3eb0590f85bb42d2471992bf5d524628fdd6,hchaverr,2021-05-06 16:40:45-07:00,Konstantin V Shvachko,2021-05-06 16:42:27-07:00,HADOOP-17680. Allow ProtobufRpcEngine to be extensible (#2905) Contributed by Hector Chaverri.,['7cb7b8adc137239682e6189d1663b6b868757938'],2.0,2.0,48.0,12.0,888.0,HADOOP-17680,Allow ProtobufRpcEngine to be extensible,Improvement,Resolved,Fixed,9372,-7,2012,-3
6d6766bc22d5343ad8dbbbf1b0f007ced7072c40,hexiaoqiao,2021-05-10 14:11:36+08:00,hexiaoqiao,2021-05-10 14:11:36+08:00,HADOOP-17690. Improve the log for The DecayRpcScheduler. Contributed by Bhavik Patel.,['7f93349ee74da5f35276b7535781714501ab2457'],1.0,1.0,8.0,11.0,821.0,HADOOP-17690,Improve the log for The DecayRpcScheduler ,Improvement,Resolved,Fixed,0,0,,
91430889a54df9f04d354dd0177d3e6ee2e61562,Borislav Iordanov,2021-05-10 16:31:48-04:00,GitHub,2021-05-10 13:31:48-07:00,HADOOP-17665  Ignore missing keystore configuration in reloading mechanism,['8d5cc98b4271dc1dca2e69cb02e4ed87c16361ad'],3.0,2.0,65.0,27.0,1408.0,HADOOP-17665,Ignore missing keystore configuration in reloading mechanism ,Sub-task,Resolved,Fixed,0,0,,
c80f07422f61b3da9034fc7a392e17f0a9144d84,Viraj Jasani,2021-05-12 06:52:01+05:18,GitHub,2021-05-12 10:34:01+09:00,"HADOOP-17686. Avoid potential NPE by using Path#getParentPath API in hadoop-huaweicloud (#2990)

Signed-off-by: Takanobu Asanuma <tasanuma@apache.org>",['b944084b32268d4c259bde894a80207010b5c103'],2.0,2.0,29.0,6.0,1002.0,HADOOP-17686,Avoid potential NPE by using Path#getParentPath API in hadoop-huaweicloud,Bug,Resolved,Fixed,0,0,,
29105ffb634ceb44a331ba65280d418544b902a6,dependabot[bot],2021-05-12 10:57:45+09:00,GitHub,2021-05-12 10:57:45+09:00,"HADOOP-17683. Update commons-io to 2.8.0 (#2974)

Co-authored-by: dependabot[bot] <49699333+dependabot[bot]@users.noreply.github.com>
Co-authored-by: Akira Ajisaka <aajisaka@apache.org>
Signed-off-by: Wei-Chiu Chuang <weichiu@apache.org>",['c80f07422f61b3da9034fc7a392e17f0a9144d84'],3.0,1.0,6.0,12.0,1174.0,HADOOP-17683,Update commons-io to 2.8.0,Task,Resolved,Fixed,0,0,,
fdd20a3cf4cd9073f443b2bf07eef14f454d4c33,Viraj Jasani,2021-05-12 20:23:58+05:18,GitHub,2021-05-13 00:05:58+09:00,"HADOOP-17689. Avoid Potential NPE in org.apache.hadoop.fs (#3008)

Signed-off-by: Takanobu Asanuma <tasanuma@apache.org>",['626be24c3ee1180fdfbd5dc968c70271770f21cc'],1.0,1.0,6.0,1.0,205.0,HADOOP-17689,Avoid Potential NPE in org.apache.hadoop.fs,Bug,Resolved,Fixed,0,0,,
35ca1dcb9d9b14e31ad5d0e327a556cc0529f4ce,Akira Ajisaka,2021-05-13 14:22:25+09:00,GitHub,2021-05-13 14:22:25+09:00,"HADOOP-17685. Fix junit deprecation warnings in hadoop-common module. (#2983)

Signed-off-by: Takanobu Asanuma <tasanuma@apache.org>",['fdd20a3cf4cd9073f443b2bf07eef14f454d4c33'],53.0,53.0,330.0,317.0,14407.0,HADOOP-17685,Fix junit deprecation warnings in hadoop-common module,Sub-task,Resolved,Fixed,0,0,,
86729e130fb563d87917850a41bff3b0a886246f,Xiaoyu Yao,2021-05-18 10:11:36-07:00,GitHub,2021-05-18 10:11:36-07:00,HADOOP-17699. Remove hardcoded SunX509 usage from SSLFactory. (#3016),['110cda3de63e1e483c207085207f5d73d7b8adfd'],5.0,5.0,31.0,7.0,1073.0,HADOOP-17699,Remove hardcoded SunX509 usage from SSLFactory,Bug,Resolved,Fixed,0,0,,
e4062ad027d84b4d7192ae77757a0373c4558390,Viraj Jasani,2021-05-20 21:05:04+05:18,GitHub,2021-05-20 10:47:04-05:00,"HADOOP-17115. Replace Guava Sets usage by Hadoop's own Sets in hadoop-common and hadoop-tools (#2985)

Signed-off-by: Sean Busbey <busbey@apache.org>",['f7247922b7fd827489011aeff0a0d8dea7027b83'],21.0,16.0,392.0,17.0,4623.0,HADOOP-17115,Replace Guava Sets usage by Hadoop's own Sets in hadoop-common and hadoop-tools,Sub-task,Resolved,Fixed,0,0,,
c70ee2d548feb9ec9a957e120045983dd21d9964,Viraj Jasani,2021-05-22 15:24:58+05:18,GitHub,2021-05-22 19:06:58+09:00,"HADOOP-17700. ExitUtil#halt info log should log HaltException (#3015)

Reviewed-by: Steve Loughran <stevel@apache.org>
Reviewed-by: Wei-Chiu Chuang <weichiu@apache.org>",['ad923ad5642b2b11357fbee4277f3435300a19c5'],1.0,1.0,1.0,2.0,173.0,HADOOP-17700,ExitUtil#halt info log should log HaltException,Bug,Resolved,Fixed,0,0,,
c665ab02ed5c400b0c5e9e350686cd0e5b5e6972,Mehakmeet Singh,2021-05-24 17:20:11+05:18,GitHub,2021-05-24 13:02:11+01:00,"HADOOP-17670. S3AFS and ABFS to log IOStats at DEBUG mode or optionally at INFO level in close() (#2963)


When the S3A and ABFS filesystems are closed,
their IOStatistics are logged at debug in the log:

org.apache.hadoop.fs.statistics.IOStatisticsLogging

Set `fs.iostatistics.logging.level` to `info` for the statistics 
to be logged at info. (also: `warn` or `error` for even higher
log levels).


Contributed by: Mehakmeet Singh",['1576f81dfe0156514ec06b6051e5df7928a294e2'],6.0,6.0,87.0,7.0,4992.0,HADOOP-17670,S3AFS and ABFS to log IOStats at DEBUG mode or optionally at INFO level in close(),Sub-task,Resolved,Fixed,9945,573,2126,114
832a3c6a8918c73fa85518d5223df65b48f706e9,Steve Loughran,2021-05-25 10:25:41+01:00,GitHub,2021-05-25 10:25:41+01:00,"HADOOP-17511. Add audit/telemetry logging to S3A connector (#2807)


The S3A connector supports
""an auditor"", a plugin which is invoked
at the start of every filesystem API call,
and whose issued ""audit span"" provides a context
for all REST operations against the S3 object store.

The standard auditor sets the HTTP Referrer header
on the requests with information about the API call,
such as process ID, operation name, path,
and even job ID.

If the S3 bucket is configured to log requests, this
information will be preserved there and so can be used
to analyze and troubleshoot storage IO.

Contributed by Steve Loughran.",['996d31f2dcec3a050d607d3b3264525c9f73a5d5'],134.0,127.0,11238.0,1151.0,33460.0,HADOOP-17511,Add an Audit plugin point for S3A auditing/context,Sub-task,Resolved,Fixed,0,0,,
59fc4061cb619c85538277588f326469dfa08fb8,Viraj Jasani,2021-06-03 15:14:00+05:18,GitHub,2021-06-03 18:56:00+09:00,"HADOOP-17152. Provide Hadoop's own Lists utility to reduce dependency on Guava (#3061)

Reviewed-by: Wei-Chiu Chuang <weichiu@apache.org>
Signed-off-by: Takanobu Asanuma <tasanuma@apache.org>",['76d92eb2a22c71b5fcde88a9b4d2faec81a1cb9f'],2.0,2.0,337.0,0.0,177.0,HADOOP-17152,Implement wrapper for guava newArrayList and newLinkedList,Sub-task,Resolved,Fixed,0,0,,
f4b24c68e76df40d55258fc5391baabfa9ac362d,Viraj Jasani,2021-06-07 09:42:09+05:18,GitHub,2021-06-07 13:24:09+09:00,"HADOOP-17743. Replace Guava Lists usage by Hadoop's own Lists in hadoop-common, hadoop-tools and cloud-storage projects (#3072)",['207c92753fc4782ebab3995eb8e4a2a62c744f27'],60.0,49.0,53.0,64.0,19726.0,HADOOP-17743,"Replace Guava Lists usage by Hadoop's own Lists in hadoop-common, hadoop-tools and cloud-storage projects",Task,Resolved,Fixed,0,0,,
762a83e044b84250c6e2543e02f48136361ea3eb,Steve Loughran,2021-06-08 21:56:40+01:00,GitHub,2021-06-08 21:56:40+01:00,"HADOOP-17631. Configuration ${env.VAR:-FALLBACK} to eval FALLBACK when restrictSystemProps=true (#2977)


Contributed by Steve Loughran.",['a2a0283c7be8eac641a256f06731cb6e4bab3b09'],2.0,2.0,106.0,29.0,4482.0,HADOOP-17631,Configuration ${env.VAR:-FALLBACK} should eval FALLBACK when restrictSystemProps=true ,Bug,Resolved,Fixed,0,0,,
9e7c7ad129fcf466d9647e0672ecf7dd72213e72,Takanobu Asanuma,2021-06-17 09:58:47+09:00,GitHub,2021-06-17 09:58:47+09:00,"HADOOP-17760. Delete hadoop.ssl.enabled and dfs.https.enable from docs and core-default.xml (#3099)

Reviewed-by: Ayush Saxena <ayushsaxena@apache.org>",['65623917377db409fa5ff813b9794f279511ce6e'],4.0,1.0,0.0,2.0,143.0,HADOOP-17760,Delete hadoop.ssl.enabled and dfs.https.enable from docs and core-default.xml,Bug,Resolved,Fixed,0,0,,
20a4b1ae36483b5574c09516373557c764903c72,Akira Ajisaka,2021-06-30 19:06:29+09:00,GitHub,2021-06-30 03:06:29-07:00,HADOOP-17331. [JDK 16] TestDNS fails (#2884),['4cac6ec40528f6a1252de43599003291cd5fe5c3'],2.0,2.0,18.0,23.0,374.0,HADOOP-17331,[JDK 15] TestDNS fails by UncheckedIOException,Sub-task,Resolved,Fixed,0,0,,
f639fbc29f7313ef6a54df4126bc56bee7c39f98,Rafal Wojdyla,2021-07-05 16:07:12-04:00,GitHub,2021-07-05 21:07:12+01:00,"HADOOP-17402. Add GCS config to the core-site (#2638)


Contributed by Rafal Wojdyla",['93ad7c32f428b48d3499dfb3aa15249e8c5cc37d'],2.0,1.0,2.0,2.0,144.0,HADOOP-17402,Add GCS FS impl reference to core-default.xml,Improvement,Resolved,Fixed,0,0,,
a5db6831bc674a24a3251cf1b20f22a4fd4fac9f,liangxs,2021-07-06 09:11:03+08:00,GitHub,2021-07-06 09:11:03+08:00,HADOOP-17749. Remove lock contention in SelectorPool of SocketIOWithTimeout (#3080),['f639fbc29f7313ef6a54df4126bc56bee7c39f98'],2.0,2.0,124.0,58.0,454.0,HADOOP-17749,Remove lock contention in SelectorPool of SocketIOWithTimeout,Improvement,Resolved,Fixed,0,0,,
618c9218eeed2dc0388010e04349b3df8d6c5b70,Viraj Jasani,2021-07-08 12:21:40+05:18,GitHub,2021-07-08 16:03:40+09:00,"HADOOP-17788. Replace IOUtils#closeQuietly usages by Hadoop's own utility (#3171)

Reviewed-by: Steve Loughran <stevel@apache.org>
Reviewed-by: Akira Ajisaka <aajisaka@apache.org>
Signed-off-by: Takanobu Asanuma <tasanuma@apache.org>",['b4c2647d0d7534a830bb90508cc30550e39c95dd'],39.0,39.0,130.0,215.0,20505.0,HADOOP-17788,Replace IOUtils#closeQuietly usages,Task,Resolved,Fixed,0,0,,
ba325a8ada573291266c4d6447862072fdf88af5,Artem Smotrakov,2021-07-10 06:42:31+02:00,GitHub,2021-07-10 13:42:31+09:00,"HADOOP-17793. Better token validation (#3189)

Signed-off-by: Akira Ajisaka <aajisaka@apache.org>",['6ac5d8a1ed6ec3f6de7af3b8a79869830a4377ee'],3.0,3.0,8.0,7.0,2409.0,HADOOP-17793,Better token validation,Bug,Resolved,Fixed,9966,21,2136,10
1dd03cc4b573270dc960117c3b6c74bb78215caa,Abhishek Das,2021-07-13 12:47:43-07:00,Konstantin V Shvachko,2021-07-13 18:11:50-07:00,HADOOP-17028. ViewFS should initialize mounted target filesystems lazily. Contributed by Abhishek Das (#2260),['ea90c5117dc4021e0c55ba12aa8d1657838714be'],11.0,11.0,379.0,72.0,5807.0,HADOOP-17028,ViewFS should initialize target filesystems lazily,Bug,Resolved,Fixed,0,0,,
87e00001372a37199e1c8d595e237dfb4016853b,jianghuazhu,2021-07-14 15:15:02+08:00,GitHub,2021-07-14 00:15:02-07:00,"HADOOP-17672.Remove an invalid comment content in the FileContext class. (#2961)

Co-authored-by: zhujianghua <zhujianghua@zhujianghuadeMacBook-Pro.local>
Signed-off-by: Ayush Saxena <ayushsaxena@apache.org>",['1dd03cc4b573270dc960117c3b6c74bb78215caa'],1.0,1.0,0.0,5.0,1203.0,HADOOP-17672,Remove an invalid comment content in the FileContext class,Improvement,Resolved,Fixed,0,0,,
