hash,author,author_date,committer,committer_date,msg,parents,num_of_files,num_of_modified_java_files,modified_java_file_name,change_type,changed_methods,added_lines,deleted_lines,nloc,file_old_path,file_new_path,jira issue key,summary,issue type,status,resolution
,,,,,,,,,FileMonitoringTimerTask.java,ModificationType.MODIFY,[],1.0,1.0,63.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\ssl\FileMonitoringTimerTask.java,,,,,
,,,,,,,,,AbstractDelegationTokenSecretManager.java,ModificationType.MODIFY,[],1.0,1.0,520.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\token\delegation\AbstractDelegationTokenSecretManager.java,,,,,
,,,,,,,,,ZKDelegationTokenSecretManager.java,ModificationType.MODIFY,[],1.0,1.0,820.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\token\delegation\ZKDelegationTokenSecretManager.java,,,,,
,,,,,,,,,DelegationTokenAuthenticatedURL.java,ModificationType.MODIFY,[],1.0,1.0,223.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\token\delegation\web\DelegationTokenAuthenticatedURL.java,,,,,
,,,,,,,,,MultiSchemeDelegationTokenAuthenticationHandler.java,ModificationType.MODIFY,[],1.0,1.0,86.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\token\delegation\web\MultiSchemeDelegationTokenAuthenticationHandler.java,,,,,
,,,,,,,,,InterruptEscalator.java,ModificationType.MODIFY,[],1.0,1.0,119.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\service\launcher\InterruptEscalator.java,,,,,
,,,,,,,,,IrqHandler.java,ModificationType.MODIFY,[],1.0,1.0,80.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\service\launcher\IrqHandler.java,,,,,
,,,,,,,,,ServiceLauncher.java,ModificationType.MODIFY,[],1.0,1.0,537.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\service\launcher\ServiceLauncher.java,,,,,
,,,,,,,,,ChunkedArrayList.java,ModificationType.MODIFY,[],0.0,1.0,109.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\ChunkedArrayList.java,,,,,
,,,,,,,,,CloseableReferenceCount.java,ModificationType.MODIFY,[],0.0,2.0,45.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\CloseableReferenceCount.java,,,,,
,,,,,,,,,GcTimeMonitor.java,ModificationType.MODIFY,[],0.0,2.0,165.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\GcTimeMonitor.java,,,,,
,,,,,,,,,IdentityHashStore.java,ModificationType.MODIFY,[],0.0,2.0,113.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\IdentityHashStore.java,,,,,
,,,,,,,,,IntrusiveCollection.java,ModificationType.MODIFY,[],0.0,1.0,249.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\IntrusiveCollection.java,,,,,
,,,,,,,,,JsonSerialization.java,ModificationType.MODIFY,[],0.0,1.0,153.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\JsonSerialization.java,,,,,
,,,,,,,,,LightWeightCache.java,ModificationType.MODIFY,[],0.0,1.0,153.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\LightWeightCache.java,,,,,
,,,,,,,,,LimitInputStream.java,ModificationType.MODIFY,[],2.0,2.0,71.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\LimitInputStream.java,,,,,
,,,,,,,,,ServletUtil.java,ModificationType.MODIFY,[],0.0,2.0,49.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\ServletUtil.java,,,,,
,,,,,,,,,StringUtils.java,ModificationType.MODIFY,[],0.0,1.0,719.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\StringUtils.java,,,,,
,,,,,,,,,ZKCuratorManager.java,ModificationType.MODIFY,[],1.0,1.0,230.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\curator\ZKCuratorManager.java,,,,,
,,,,,,,,,TestLocalFileSystem.java,ModificationType.MODIFY,[],1.0,1.0,746.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\TestLocalFileSystem.java,,,,,
,,,,,,,,,TestFTPFileSystem.java,ModificationType.MODIFY,[],1.0,1.0,187.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\ftp\TestFTPFileSystem.java,,,,,
,,,,,,,,,LoadGenerator.java,ModificationType.MODIFY,[],1.0,1.0,501.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\loadGenerator\LoadGenerator.java,,,,,
,,,,,,,,,MiniZKFCCluster.java,ModificationType.MODIFY,[],1.0,1.0,232.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\ha\MiniZKFCCluster.java,,,,,
,,,,,,,,,RawErasureCoderBenchmark.java,ModificationType.MODIFY,[],1.0,2.0,330.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\io\erasurecode\rawcoder\RawErasureCoderBenchmark.java,,,,,
,,,,,,,,,LambdaTestUtils.java,ModificationType.MODIFY,[],1.0,1.0,457.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\test\LambdaTestUtils.java,,,,,
,,,,,,,,,MetricsAsserts.java,ModificationType.MODIFY,[],1.0,1.0,234.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\test\MetricsAsserts.java,,,,,
,,,,,,,,,JarFinder.java,ModificationType.MODIFY,[],0.0,1.0,166.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\util\JarFinder.java,,,,,
,,,,,,,,,TestRemoteIterators.java,ModificationType.MODIFY,[],1.0,1.0,304.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\util\functional\TestRemoteIterators.java,,,,,
,,,,,,,,,KMS.java,ModificationType.MODIFY,[],1.0,1.0,653.0,,hadoop-common-project\hadoop-kms\src\main\java\org\apache\hadoop\crypto\key\kms\server\KMS.java,,,,,
,,,,,,,,,KMSAudit.java,ModificationType.MODIFY,[],1.0,1.0,188.0,,hadoop-common-project\hadoop-kms\src\main\java\org\apache\hadoop\crypto\key\kms\server\KMSAudit.java,,,,,
,,,,,,,,,KMSWebApp.java,ModificationType.MODIFY,[],1.0,1.0,203.0,,hadoop-common-project\hadoop-kms\src\main\java\org\apache\hadoop\crypto\key\kms\server\KMSWebApp.java,,,,,
,,,,,,,,,KeyAuthorizationKeyProvider.java,ModificationType.MODIFY,[],1.0,1.0,310.0,,hadoop-common-project\hadoop-kms\src\main\java\org\apache\hadoop\crypto\key\kms\server\KeyAuthorizationKeyProvider.java,,,,,
,,,,,,,,,MiniKMS.java,ModificationType.MODIFY,[],1.0,1.0,136.0,,hadoop-common-project\hadoop-kms\src\test\java\org\apache\hadoop\crypto\key\kms\server\MiniKMS.java,,,,,
,,,,,,,,,NfsExports.java,ModificationType.MODIFY,[],1.0,1.0,304.0,,hadoop-common-project\hadoop-nfs\src\main\java\org\apache\hadoop\nfs\NfsExports.java,,,,,
,,,,,,,,,RpcReply.java,ModificationType.MODIFY,[],1.0,2.0,42.0,,hadoop-common-project\hadoop-nfs\src\main\java\org\apache\hadoop\oncrpc\RpcReply.java,,,,,
,,,,,,,,,XDR.java,ModificationType.MODIFY,[],1.0,1.0,177.0,,hadoop-common-project\hadoop-nfs\src\main\java\org\apache\hadoop\oncrpc\XDR.java,,,,,
,,,,,,,,,CredentialsNone.java,ModificationType.MODIFY,[],1.0,2.0,19.0,,hadoop-common-project\hadoop-nfs\src\main\java\org\apache\hadoop\oncrpc\security\CredentialsNone.java,,,,,
,,,,,,,,,VerifierNone.java,ModificationType.MODIFY,[],1.0,2.0,18.0,,hadoop-common-project\hadoop-nfs\src\main\java\org\apache\hadoop\oncrpc\security\VerifierNone.java,,,,,
,,,,,,,,,RegistryCli.java,ModificationType.MODIFY,[],1.0,1.0,404.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\cli\RegistryCli.java,,,,,
,,,,,,,,,DNSOperationsFactory.java,ModificationType.MODIFY,[],1.0,1.0,29.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\api\DNSOperationsFactory.java,,,,,
,,,,,,,,,RegistryOperationsFactory.java,ModificationType.MODIFY,[],1.0,1.0,62.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\api\RegistryOperationsFactory.java,,,,,
,,,,,,,,,RegistryPathUtils.java,ModificationType.MODIFY,[],1.0,1.0,122.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\binding\RegistryPathUtils.java,,,,,
,,,,,,,,,RegistryTypeUtils.java,ModificationType.MODIFY,[],1.0,1.0,147.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\binding\RegistryTypeUtils.java,,,,,
,,,,,,,,,RegistryUtils.java,ModificationType.MODIFY,[],1.0,1.0,193.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\binding\RegistryUtils.java,,,,,
,,,,,,,,,FSRegistryOperationsService.java,ModificationType.MODIFY,[],1.0,1.0,177.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\impl\FSRegistryOperationsService.java,,,,,
,,,,,,,,,CuratorService.java,ModificationType.MODIFY,[],1.0,1.0,483.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\impl\zk\CuratorService.java,,,,,
,,,,,,,,,RegistryOperationsService.java,ModificationType.MODIFY,[],1.0,1.0,102.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\impl\zk\RegistryOperationsService.java,,,,,
,,,,,,,,,RegistrySecurity.java,ModificationType.MODIFY,[],1.0,1.0,658.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\impl\zk\RegistrySecurity.java,,,,,
,,,,,,,,,ZKPathDumper.java,ModificationType.MODIFY,[],1.0,1.0,73.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\impl\zk\ZKPathDumper.java,,,,,
,,,,,,,,,Endpoint.java,ModificationType.MODIFY,[],1.0,1.0,114.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\types\Endpoint.java,,,,,
,,,,,,,,,ServiceRecord.java,ModificationType.MODIFY,[],1.0,1.0,178.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\client\types\ServiceRecord.java,,,,,
,,,,,,,,,RegistryDNSServer.java,ModificationType.MODIFY,[],1.0,1.0,162.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\server\dns\RegistryDNSServer.java,,,,,
,,,,,,,,,SelectByYarnPersistence.java,ModificationType.MODIFY,[],1.0,1.0,34.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\server\integration\SelectByYarnPersistence.java,,,,,
,,,,,,,,,MicroZookeeperService.java,ModificationType.MODIFY,[],1.0,1.0,168.0,,hadoop-common-project\hadoop-registry\src\main\java\org\apache\hadoop\registry\server\services\MicroZookeeperService.java,,,,,
cb8c98fbb02847916e23ffaa60b0b54694d056d7,Mehakmeet Singh,2021-10-19 15:16:27+05:18,GitHub,2021-10-19 10:58:27+01:00,"HADOOP-17953. S3A: Tests to lookup global or per-bucket configuration for encryption algorithm (#3525)


Followup to S3-CSE work of HADOOP-13887

Contributed by Mehakmeet Singh",['5337bebcc53a0144311877362787ed9ece0cb118'],3.0,3.0,,,,,,,,,HADOOP-17953,S3A: ITestS3AFileContextStatistics test to lookup global or per-bucket configuration for encryption algorithm,Bug,Resolved,Fixed
,,,,,,,,,FCStatisticsBaseTest.java,ModificationType.MODIFY,[],2.0,1.0,135.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\FCStatisticsBaseTest.java,,,,,
,,,,,,,,,ITestSessionDelegationInFileystem.java,ModificationType.MODIFY,['ITestSessionDelegationInFileystem::createConfiguration'],10.0,4.0,555.0,,hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3a\auth\delegation\ITestSessionDelegationInFileystem.java,,,,,
,,,,,,,,,ITestS3AFileContextStatistics.java,ModificationType.MODIFY,['ITestS3AFileContextStatistics::verifyWrittenBytes'],10.0,6.0,64.0,,hadoop-tools\hadoop-aws\src\test\java\org\apache\hadoop\fs\s3a\fileContext\ITestS3AFileContextStatistics.java,,,,,
2194b9714eac8ba624e66c80b4fe739065d94d28,Steve Loughran,2021-10-19 11:03:37+01:00,GitHub,2021-10-19 15:21:37+05:18,"HADOOP-17945. JsonSerialization raises EOFException reading JSON data stored on google GCS (#3501)


Contributed By: Steve Loughran",['cb8c98fbb02847916e23ffaa60b0b54694d056d7'],3.0,3.0,,,,,,,,,HADOOP-17945,JsonSerialization raises EOFException reading JSON data stored on google GCS,Bug,Resolved,Fixed
,,,,,,,,,PathIOException.java,ModificationType.MODIFY,['PathIOException::PathIOException'],7.0,1.0,60.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\PathIOException.java,,,,,
,,,,,,,,,JsonSerialization.java,ModificationType.MODIFY,"['JsonSerialization::load', 'JsonSerialization::load']",37.0,17.0,166.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\util\JsonSerialization.java,,,,,
,,,,,,,,,TestJsonSerialization.java,ModificationType.MODIFY,"['TestJsonSerialization::testFileSystemEmptyPath', 'TestJsonSerialization::testFileSystemEmptyStatus', 'TestJsonSerialization::testFileSystemRoundTrip']",36.0,2.0,158.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\util\TestJsonSerialization.java,,,,,
414d40155cea40ecceab3c927dd9ebfd899ba7a0,Szilard Nemeth,2021-10-20 10:48:42+02:00,GitHub,2021-10-20 10:48:42+02:00,"YARN-10958. Use correct configuration for Group service init in CSMappingPlacementRule (#3560)

* YARN-10958. Initial commit

* Fix javadoc + behaviour

* Fix review comments

* fix checkstyle + blanks

* fix checkstyle + blanks

* Fix checkstyle + blanks",['3e1135469eec67a8bfbe60feeb41a25aea013596'],3.0,3.0,,,,,,,,,,,,,
,,,,,,,,,Groups.java,ModificationType.MODIFY,['Groups::reset'],5.0,0.0,335.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\Groups.java,,,,,
,,,,,,,,,CSMappingPlacementRule.java,ModificationType.MODIFY,"['CSMappingPlacementRule::initialize', 'CSMappingPlacementRule::getGroups']",6.0,1.0,377.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\main\java\org\apache\hadoop\yarn\server\resourcemanager\placement\CSMappingPlacementRule.java,,,,,
,,,,,,,,,TestCSMappingPlacementRule.java,ModificationType.MODIFY,"['TestCSMappingPlacementRule::MockUnixGroupsMapping::cacheGroupsAdd', 'TestCSMappingPlacementRule::MockUnixGroupsMapping::cacheGroupsRefresh', 'TestCSMappingPlacementRule::MockUnixGroupsMapping::MockUnixGroupsMapping', 'TestCSMappingPlacementRule::MockUnixGroupsMapping::getGroups', 'TestCSMappingPlacementRule::testPlacementEngineSelectsCorrectConfigurationForGroupMapping', 'TestCSMappingPlacementRule::createMockCS', 'TestCSMappingPlacementRule::MockUnixGroupsMapping::getGroupsSet', 'TestCSMappingPlacementRule::initPlacementEngine']",137.0,0.0,727.0,,hadoop-yarn-project\hadoop-yarn\hadoop-yarn-server\hadoop-yarn-server-resourcemanager\src\test\java\org\apache\hadoop\yarn\server\resourcemanager\placement\csmappingrule\TestCSMappingPlacementRule.java,,,,,
516f36c6f14c917d85df681b86349d7416693000,Viraj Jasani,2021-10-21 13:12:25+05:18,GitHub,2021-10-21 16:54:25+09:00,HADOOP-17967. Keep restrict-imports-enforcer-rule for Guava VisibleForTesting in hadoop-main pom (#3555),['d2869940094d330434f3e82d16b1cad3c6023437'],28.0,1.0,,,,,,,,,HADOOP-17967,Keep restrict-imports-enforcer-rule for Guava VisibleForTesting in hadoop-main pom,Task,Resolved,Fixed
,,,,,,,,,Server.java,ModificationType.MODIFY,[],3.0,3.0,2848.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\Server.java,,,,,
359b03c83e97f9a79819f8cacc910468f114782b,litao,2021-11-04 09:16:03+08:00,GitHub,2021-11-04 10:16:03+09:00,"HDFS-16266. Add remote port information to HDFS audit log (#3538)

Reviewed-by: Akira Ajisaka <aajisaka@apache.org>
Reviewed-by: Wei-Chiu Chuang <weichiu@apache.org>
Signed-off-by: Takanobu Asanuma <tasanuma@apache.org>",['a21895a5b3644944fe04cf558d593b96da0263fd'],12.0,11.0,,,,,,,,,,,,,
,,,,,,,,,Server.java,ModificationType.MODIFY,"['Server::Connection::getRemotePort', 'Server::getRemoteIp', 'Server::RpcCall::getRemotePort', 'Server::getRemotePort', 'Server::Call::getRemotePort']",26.0,5.0,2862.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\Server.java,,,,,
,,,,,,,,,DFSConfigKeys.java,ModificationType.MODIFY,[],4.0,0.0,1720.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\DFSConfigKeys.java,,,,,
,,,,,,,,,JspHelper.java,ModificationType.MODIFY,['JspHelper::getRemotePort'],3.0,0.0,172.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\common\JspHelper.java,,,,,
,,,,,,,,,AuditLogger.java,ModificationType.MODIFY,[],2.0,3.0,14.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\AuditLogger.java,,,,,
,,,,,,,,,FSNamesystem.java,ModificationType.MODIFY,"['FSNamesystem::appendClientPortToCallerContextIfAbsent', 'FSNamesystem::FSNamesystem', 'FSNamesystem::isClientPortInfoAbsent', 'FSNamesystem::logAuditEvent', 'FSNamesystem::logAuditEvent']",37.0,1.0,6857.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\FSNamesystem.java,,,,,
,,,,,,,,,FsckServlet.java,ModificationType.MODIFY,['FsckServlet::doGet'],2.0,2.0,53.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\FsckServlet.java,,,,,
,,,,,,,,,HdfsAuditLogger.java,ModificationType.MODIFY,[],2.0,2.0,27.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\HdfsAuditLogger.java,,,,,
,,,,,,,,,NamenodeWebHdfsMethods.java,ModificationType.MODIFY,"['NamenodeWebHdfsMethods::getRemotePortFromJSPHelper', 'NamenodeWebHdfsMethods::doAsExternalCall', 'NamenodeWebHdfsMethods::NamenodeWebHdfsMethods']",10.0,0.0,1457.0,,hadoop-hdfs-project\hadoop-hdfs\src\main\java\org\apache\hadoop\hdfs\server\namenode\web\resources\NamenodeWebHdfsMethods.java,,,,,
,,,,,,,,,TestAuditLogger.java,ModificationType.MODIFY,['TestAuditLogger::testAuditLogWithRemotePort'],55.0,0.0,507.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestAuditLogger.java,,,,,
,,,,,,,,,TestAuditLogs.java,ModificationType.MODIFY,[],3.0,3.0,285.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestAuditLogs.java,,,,,
,,,,,,,,,TestFsck.java,ModificationType.MODIFY,[],4.0,4.0,2039.0,,hadoop-hdfs-project\hadoop-hdfs\src\test\java\org\apache\hadoop\hdfs\server\namenode\TestFsck.java,,,,,
7fb1bb8f35bfca1dc9818b06023263cd4721caf5,litao,2021-11-12 22:42:18+08:00,GitHub,2021-11-12 20:00:18+05:18,"HADOOP-18005. Correct log format for LdapGroupsMapping (#3647). Contributed by tomscut.

Signed-off-by: Ayush Saxena <ayushsaxena@apache.org>",['e220e88eca26311af707f7969da36d402f022a8d'],1.0,1.0,,,,,,,,,HADOOP-18005,Correct log format for LdapGroupsMapping,Wish,Resolved,Fixed
,,,,,,,,,LdapGroupsMapping.java,ModificationType.MODIFY,['LdapGroupsMapping::getPasswordFromCredentialProviders'],1.0,1.0,689.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\security\LdapGroupsMapping.java,,,,,
573b358fce6dfc2da8213f3a4d88936cb52b0c12,litao,2021-11-15 21:44:49+08:00,GitHub,2021-11-15 22:44:49+09:00,HADOOP-18003. Add a method appendIfAbsent for CallerContext (#3644),['60acf8434dd829ec10b2f4b6563d7d9e09520d64'],2.0,2.0,,,,,,,,,HADOOP-18003,Add a method appendIfAbsent for CallerContext,New Feature,Resolved,Fixed
,,,,,,,,,CallerContext.java,ModificationType.MODIFY,['CallerContext::Builder::appendIfAbsent'],20.0,0.0,159.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\ipc\CallerContext.java,,,,,
,,,,,,,,,TestCallerContext.java,ModificationType.MODIFY,['TestCallerContext::testBuilderAppendIfAbsent'],31.0,0.0,54.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\ipc\TestCallerContext.java,,,,,
e14a2dcbbacdb7b25f1015ddeb6a6446a76faf54,Viraj Jasani,2021-11-15 19:15:24+05:18,GitHub,2021-11-15 22:57:24+09:00,"HADOOP-18006. maven-enforcer-plugin's execution of banned-illegal-imports gets overridden in child poms (#3648)

Reviewed-by: Ahmed Hussein <ahussein@apache.org>",['573b358fce6dfc2da8213f3a4d88936cb52b0c12'],11.0,1.0,,,,,,,,,HADOOP-18006,maven-enforcer-plugin's execution of banned-illegal-imports gets overridden in child poms,Bug,Resolved,Fixed
,,,,,,,,,TestReloadingX509KeyManager.java,ModificationType.MODIFY,[],1.0,1.0,148.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\security\ssl\TestReloadingX509KeyManager.java,,,,,
54a1d78e16533e286455de62a545ee75cbc1eff5,Abhishek Das,2021-11-16 17:56:30-08:00,Konstantin V Shvachko,2021-11-16 17:56:30-08:00,HADOOP-17999. No-op implementation of setWriteChecksum and setVerifyChecksum in ViewFileSystem. Contributed by Abhishek Das. (#3639),['3391b696924107289a0994e7080039fb41f83105'],3.0,3.0,,,,,,,,,HADOOP-17999,No-op implementation of setWriteChecksum and setVerifyChecksum in ViewFileSystem,Bug,Resolved,Fixed
,,,,,,,,,ViewFileSystem.java,ModificationType.MODIFY,"['ViewFileSystem::setWriteChecksum', 'ViewFileSystem::setVerifyChecksum']",6.0,14.0,1395.0,,hadoop-common-project\hadoop-common\src\main\java\org\apache\hadoop\fs\viewfs\ViewFileSystem.java,,,,,
,,,,,,,,,TestViewFileSystemDelegation.java,ModificationType.MODIFY,"['TestViewFileSystemDelegation::checkVerifyChecksum', 'TestViewFileSystemDelegation::testVerifyChecksum']",0.0,12.0,119.0,,hadoop-common-project\hadoop-common\src\test\java\org\apache\hadoop\fs\viewfs\TestViewFileSystemDelegation.java,,,,,
